year;ric
2012;FDM.AX
2015;FDM.AX
1999;CDZI.O
2000;CDZI.O
2003;CDZI.O
2004;CDZI.O
2008;CDZI.O
2015;CDZI.O
2014;AVXL.O
2010;COCP.O
2011;COCP.O
2012;COCP.O
2013;COCP.O
1998;OLP
1999;OLP
2000;OLP
2001;OLP
2002;OLP
2003;OLP
2004;OLP
2005;OLP
2006;OLP
2007;OLP
2008;OLP
2009;OLP
2010;OLP
2011;OLP
2012;OLP
2013;OLP
2015;OLP
2005;MNOV.O
2016;MNOV.O
2003;TPHS.K
2004;TPHS.K
2005;TPHS.K
2008;TPHS.K
2015;TPHS.K
2004;ABVC.PK
2010;ABVC.PK
2014;ABVC.PK
2016;ABVC.PK
2015;MDGL.O
2008;SNMP.K
2009;SNMP.K
2012;SNMP.K
2014;SNMP.K
2015;SNMP.K
1998;NLY
2011;NLY
2013;NLY
2015;NLY
2004;GALT.O
2005;GALT.O
2010;GALT.O
2015;FTAI.K
2004;ACER.O
2005;ACER.O
2015;ACER.O
2016;ACER.O
2011;AXIM.PK
2013;AXIM.PK
2015;AXIM.PK
2006;CYDY.PK
2008;CYDY.PK
2009;CYDY.PK
2010;CYDY.PK
2011;CYDY.PK
2009;CNCN.PK
2010;CNCN.PK
2013;CNCN.PK
2014;CNCN.PK
2015;CNCN.PK
1999;BSTC.O
2000;BSTC.O
2001;BSTC.O
2003;BSTC.O
2005;BSTC.O
2008;BSTC.O
2012;BSTC.O
2013;BSTC.O
2014;BSTC.O
2015;BSTC.O
1999;EPM
2000;EPM
2003;EPM
2005;EPM
2006;EPM
2007;EPM
2009;EPM
2010;EPM
2011;EPM
2012;EPM
2016;EPM
2004;CNBX.PK
2014;CNBX.PK
2007;GGLT.PK
2010;GGLT.PK
2011;GGLT.PK
2012;GGLT.PK
2013;GGLT.PK
2014;GGLT.PK
2015;BLCK.PK
2016;BLCK.PK
1998;WMIH.O
1999;WMIH.O
2000;WMIH.O
2001;WMIH.O
2002;WMIH.O
2003;WMIH.O
2004;WMIH.O
2005;WMIH.O
2006;WMIH.O
2013;WMIH.O
2015;WMIH.O
2016;WMIH.O
2004;CPTP.PK
2014;CPTP.PK
2015;CPTP.PK
1998;SWKH.PK
1999;SWKH.PK
2000;SWKH.PK
2001;SWKH.PK
2003;SWKH.PK
2004;SWKH.PK
2005;SWKH.PK
2006;SWKH.PK
2007;SWKH.PK
2008;SWKH.PK
2010;PMT
2011;PMT
2012;PMT
2014;PMT
1998;HPPI.PK
2000;HPPI.PK
2001;HPPI.PK
2002;HPPI.PK
2005;HPPI.PK
2006;HPPI.PK
2007;HPPI.PK
2008;HPPI.PK
2009;HPPI.PK
2010;HPPI.PK
2011;HPPI.PK
2013;SUND.PK
2016;SUND.PK
1999;CMCT.O
2000;CMCT.O
2001;CMCT.O
2002;CMCT.O
2003;CMCT.O
2004;CMCT.O
2005;CMCT.O
2006;CMCT.O
2007;CMCT.O
2008;CMCT.O
2012;CMCT.O
2013;CMCT.O
2014;CMCT.O
2015;CMCT.O
2014;GNL
2015;GNL
2016;GNL
2015;WMC
1999;RCAR.PK
2001;RCAR.PK
2012;RCAR.PK
2012;EOPT.PK
2004;DCP
2005;DCP
2006;DCP
2007;DCP
2008;DCP
2009;DCP
2010;DCP
2011;DCP
2012;DCP
2013;DCP
2014;DCP
2015;DCP
2016;DCP
2012;NRZ
2013;NRZ
2014;NRZ
2015;NRZ
2016;NRZ
2012;EQM
2013;EQM
2014;EQM
2015;EQM
2002;BXMT.K
2003;BXMT.K
2004;BXMT.K
2005;BXMT.K
2007;BXMT.K
2008;BXMT.K
2009;BXMT.K
2010;BXMT.K
2011;BXMT.K
2012;BXMT.K
2013;BXMT.K
2014;BXMT.K
2008;TWO
2009;TWO
2011;TWO
2012;TWO
2013;TWO
2015;TWO
2016;TWO
2000;EEP
2001;EEP
2002;EEP
2003;EEP
2004;EEP
2007;EEP
2008;EEP
2009;EEP
2010;EEP
2011;EEP
2012;EEP
2013;EEP
2015;EEP
2016;EEP
2002;HPT.O
2005;HPT.O
2006;HPT.O
2007;HPT.O
2008;HPT.O
2010;HPT.O
2011;HPT.O
2012;HPT.O
2015;HPT.O
2016;HPT.O
2015;ARI
2016;ARI
2007;GOV.O
2008;GOV.O
2009;GOV.O
2010;GOV.O
2011;GOV.O
2012;GOV.O
2015;GOV.O
2006;CQP
2007;CQP
2011;CQP
2012;CQP
2013;CQP
2014;CQP
2015;CQP
2014;LBRDA.O
2015;LBRDA.O
2010;SN
2011;SN
2014;SN
2015;SN
2016;SN
2005;TCP
2006;TCP
2007;TCP
2008;TCP
2011;TCP
2012;TCP
2015;TCP
2016;TCP
2012;IVR
2013;IVR
2014;IVR
2015;IVR
2008;ARR
2009;ARR
2010;ARR
2013;ARR
2011;WGP
2012;WGP
2013;WGP
2014;WGP
2015;WGP
2011;MTGE.O
2006;HEP
2007;HEP
2008;HEP
2010;HEP
2011;HEP
2012;HEP
2014;HEP
2015;HEP
2016;HEP
2010;AINV.O
2011;AINV.O
2015;AINV.O
2011;SIR.O
2015;SIR.O
2012;ORC
2010;APTS.K
2012;APTS.K
2013;APTS.K
2014;APTS.K
2015;APTS.K
2011;SMLP.K
2012;SMLP.K
2013;SMLP.K
2014;SMLP.K
2015;SMLP.K
2010;NYLDa.K
2011;NYLDa.K
2012;NYLDa.K
2013;NYLDa.K
2014;NYLDa.K
2015;NYLDa.K
2016;NYLDa.K
2012;VLP
2013;VLP
2014;VLP
2015;VLP
2016;VLP
2011;OCSL.O
2012;OCSL.O
2015;OCSL.O
2014;GBDC.O
2015;HIFR.K
2011;AMID.K
2012;AMID.K
2013;AMID.K
2014;AMID.K
2015;AMID.K
2016;AMID.K
2005;XAN
2006;XAN
2009;XAN
2010;XAN
2011;XAN
2012;XAN
2013;XAN
2014;XAN
2015;XAN
2016;XAN
2004;ANH
2005;ANH
2006;ANH
2010;ANH
2011;ANH
2012;ANH
2015;ANH
2002;UHT
2003;UHT
2004;UHT
2005;UHT
2006;UHT
2007;UHT
2008;UHT
2015;UHT
2011;DKL
2012;DKL
2013;DKL
2014;DKL
2011;EMES.K
2012;EMES.K
2013;EMES.K
2014;EMES.K
2015;EMES.K
2013;CHMI.K
2014;CHMI.K
2008;SLRC.O
2010;SLRC.O
2011;SLRC.O
2012;SLRC.O
2015;SLRC.O
2011;LAND.O
2012;LAND.O
2015;LAND.O
1999;ATAX.O
2002;ATAX.O
2003;ATAX.O
2004;ATAX.O
2005;ATAX.O
2006;ATAX.O
2007;ATAX.O
2010;ATAX.O
2011;ATAX.O
2013;ATAX.O
2014;ATAX.O
2015;ATAX.O
2005;OXSQ.O
2006;OXSQ.O
2007;OXSQ.O
2015;OXSQ.O
2011;SLD
2012;SLD
2013;SLD
2015;SLD
2016;SLD
2013;SCM
2015;SCM
2008;MSB
2008;HRZN.O
2009;HRZN.O
2010;HRZN.O
2015;HRZN.O
2013;GSVC.O
2014;GSVC.O
2015;GSVC.O
2012;SAR
2013;SAR
2014;SAR
2015;SAR
1999;EMCI.O
2002;EMCI.O
2003;EMCI.O
2008;EMCI.O
2010;EMCI.O
2011;EMCI.O
2012;EMCI.O
2013;EMCI.O
1998;PWOD.O
1999;PWOD.O
2000;PWOD.O
2001;PWOD.O
2006;PWOD.O
2008;MVO
1999;TCI
2000;TCI
2001;TCI
2002;TCI
2003;TCI
2004;TCI
2005;TCI
2006;TCI
2007;TCI
2008;TCI
2009;TCI
2010;TCI
2011;TCI
2012;TCI
2013;TCI
1998;NEN
2000;NEN
2001;NEN
2002;NEN
2003;NEN
2005;NEN
2006;NEN
2007;NEN
2009;NEN
2010;NEN
2012;NEN
2014;NEN
2015;NEN
1999;ARL
2000;ARL
2001;ARL
2002;ARL
2003;ARL
2004;ARL
2005;ARL
2006;ARL
2007;ARL
2008;ARL
2009;ARL
2010;ARL
2011;ARL
2012;ARL
2013;ARL
2015;CBCA.PK
2014;CCPT.PK
2015;CCPT.PK
2016;CCPT.PK
2012;GOOGL.O
2013;GOOGL.O
2014;GOOGL.O
2015;GOOGL.O
2012;ANET.K
2013;ANET.K
2015;ANET.K
2016;ANET.K
1998;AABA.O
1999;AABA.O
2000;AABA.O
2001;AABA.O
2002;AABA.O
2003;AABA.O
2004;AABA.O
2005;AABA.O
2006;AABA.O
2007;AABA.O
2008;AABA.O
2010;AABA.O
2011;AABA.O
2014;AABA.O
2000;CHTR.O
2001;CHTR.O
2002;CHTR.O
2004;CHTR.O
2005;CHTR.O
2006;CHTR.O
2007;CHTR.O
2008;CHTR.O
2009;CHTR.O
2010;CHTR.O
2011;CHTR.O
2012;CHTR.O
2013;CHTR.O
2014;CHTR.O
2016;CHTR.O
1999;VFC
2000;VFC
2001;VFC
2002;VFC
2003;VFC
2004;VFC
2006;VFC
2007;VFC
2008;VFC
2013;VFC
2014;VFC
2015;VFC
2016;VFC
1998;DXC
2000;DXC
2001;DXC
2002;DXC
2003;DXC
2004;DXC
2005;DXC
2007;DXC
2008;DXC
2009;DXC
2010;DXC
2011;DXC
2012;DXC
2014;DXC
2013;IQV
2014;IQV
1998;MNST.O
2000;MNST.O
2001;MNST.O
2004;MNST.O
2005;MNST.O
2010;MNST.O
2014;MNST.O
2015;MNST.O
1998;SBAC.O
2001;SBAC.O
2002;SBAC.O
2003;SBAC.O
2006;SBAC.O
2007;SBAC.O
2008;SBAC.O
2009;SBAC.O
2010;SBAC.O
2012;SBAC.O
2014;SBAC.O
2015;SBAC.O
1998;EVRG.K
1999;EVRG.K
2000;EVRG.K
2001;EVRG.K
2002;EVRG.K
2003;EVRG.K
2004;EVRG.K
2014;EVRG.K
2015;EVRG.K
2010;CDW.O
2011;CDW.O
2012;CDW.O
2014;CDW.O
2005;MSCI.K
2006;MSCI.K
2007;MSCI.K
2008;MSCI.K
2012;MSCI.K
2013;MSCI.K
2014;MSCI.K
2015;MSCI.K
2016;MSCI.K
2002;EVHC.K
2003;EVHC.K
2004;EVHC.K
2005;EVHC.K
2006;EVHC.K
2007;EVHC.K
2008;EVHC.K
2009;EVHC.K
2010;EVHC.K
2011;EVHC.K
2012;EVHC.K
2013;EVHC.K
2014;EVHC.K
2015;EVHC.K
2016;EVHC.K
1998;TRMB.O
2000;TRMB.O
2002;TRMB.O
2003;TRMB.O
2004;TRMB.O
2005;TRMB.O
2006;TRMB.O
2008;TRMB.O
2014;TRMB.O
1999;AES
2000;AES
2001;AES
2002;AES
2003;AES
2004;AES
2005;AES
2006;AES
2007;AES
2008;AES
2009;AES
2010;AES
2011;AES
2012;AES
2014;AES
2015;AES
2016;AES
1998;ASH
1999;ASH
2000;ASH
2001;ASH
2002;ASH
2003;ASH
2004;ASH
2005;ASH
2006;ASH
2007;ASH
2008;ASH
2009;ASH
2010;ASH
2011;ASH
2012;ASH
2013;ASH
2014;ASH
2015;ASH
2016;ASH
1998;OSK
1999;OSK
2006;OSK
2007;OSK
2009;OSK
2010;OSK
2011;OSK
2014;OSK
2015;OSK
1998;PDCE.O
1999;PDCE.O
2002;PDCE.O
2003;PDCE.O
2004;PDCE.O
2005;PDCE.O
2006;PDCE.O
2007;PDCE.O
2008;PDCE.O
2009;PDCE.O
2010;PDCE.O
2011;PDCE.O
2012;PDCE.O
2013;PDCE.O
2000;SGMS.O
2001;SGMS.O
2002;SGMS.O
2003;SGMS.O
2004;SGMS.O
2005;SGMS.O
2006;SGMS.O
2007;SGMS.O
2008;SGMS.O
2011;SGMS.O
2012;SGMS.O
2013;SGMS.O
2014;SGMS.O
2001;SRCL.O
2002;SRCL.O
2003;SRCL.O
2004;SRCL.O
2005;SRCL.O
2006;SRCL.O
2007;SRCL.O
2008;SRCL.O
2011;SRCL.O
2012;SRCL.O
2013;SRCL.O
2014;SRCL.O
2015;SRCL.O
2016;SRCL.O
2013;PAGP.K
2014;PAGP.K
2015;PAGP.K
2016;PAGP.K
1999;ITT
2000;ITT
2001;ITT
2002;ITT
2003;ITT
2004;ITT
2005;ITT
2006;ITT
2008;ITT
2009;ITT
2010;ITT
2011;ITT
1998;FNB
1999;FNB
2000;FNB
2001;FNB
2002;FNB
2003;FNB
2004;FNB
2005;FNB
2006;FNB
2010;FNB
2011;FNB
2012;TPH
2013;TPH
2014;TPH
2002;OZK.O
2004;OZK.O
2005;OZK.O
2007;OZK.O
2008;OZK.O
2010;OZK.O
2011;OZK.O
2012;OZK.O
2013;OZK.O
2014;OZK.O
1998;BXS
1999;BXS
2001;BXS
2002;BXS
2003;BXS
2006;BXS
2011;BXS
2012;BXS
2007;WAL
2008;WAL
2009;WAL
2012;WAL
2013;WAL
2014;WAL
2015;WAL
2013;TGE
2014;TGE
2015;TGE
2016;TGE
2000;AMRX.K
2007;AMRX.K
2008;AMRX.K
2010;AMRX.K
2011;AMRX.K
2012;AMRX.K
2014;AMRX.K
2015;AMRX.K
2016;AMRX.K
2011;ZG.O
2012;ZG.O
2013;ZG.O
2013;HCLP.K
2014;HCLP.K
2015;HCLP.K
2016;HCLP.K
2005;ISBC.O
2006;ISBC.O
2007;ISBC.O
2015;ISBC.O
1998;IIN.O
1999;IIN.O
2000;IIN.O
2001;IIN.O
2002;IIN.O
2003;IIN.O
2007;IIN.O
2008;IIN.O
2009;IIN.O
2012;IIN.O
2013;IIN.O
2014;IIN.O
2015;IIN.O
1998;CVBF.O
1999;CVBF.O
2000;CVBF.O
2002;CVBF.O
2005;CVBF.O
2006;CVBF.O
2008;CVBF.O
2009;CVBF.O
2004;PSEC.O
2005;PSEC.O
2009;PSEC.O
2011;PSEC.O
2012;PSEC.O
2013;PSEC.O
2015;PSEC.O
1999;BLFS.O
2001;BLFS.O
2003;BLFS.O
2008;BLFS.O
2012;SHLX.K
2013;SHLX.K
2014;SHLX.K
2015;SHLX.K
2016;SHLX.K
2002;SWX
2006;SWX
2007;SWX
2014;SWX
2015;SWX
2016;SWX
2012;PSXP.K
2013;PSXP.K
2014;PSXP.K
2015;PSXP.K
2015;HLI
2016;HLI
2010;CJ
2011;CJ
2012;CJ
2013;CJ
2014;CJ
2015;CJ
1998;NHI
2001;NHI
2002;NHI
2003;NHI
2004;NHI
2005;NHI
2006;NHI
2007;NHI
2008;NHI
2009;NHI
2010;NHI
2011;NHI
2012;NHI
2015;NHI
2016;NHI
2013;NEP
2014;NEP
2015;NEP
2016;NEP
2000;CCOI.O
2003;CCOI.O
2007;CCOI.O
2008;CCOI.O
2014;CCOI.O
1999;SJW
2000;SJW
2002;SJW
2003;SJW
2004;SJW
2005;SJW
2006;SJW
2007;SJW
2008;SJW
2009;SJW
2010;SJW
2015;SJW
2016;SJW
2014;ARES.K
2015;ARES.K
2016;ARES.K
2015;FSIC.K
1998;SKY
1999;SKY
2000;SKY
2002;SKY
2003;SKY
2008;SKY
2010;SKY
2013;SKY
2014;SKY
2015;SKY
2002;HPR
2003;HPR
2008;HPR
2013;HPR
2015;HPR
2006;EEQ
2015;SENS.K
2004;XPER.O
2005;XPER.O
2006;XPER.O
2011;XPER.O
2012;XPER.O
2013;XPER.O
2015;XPER.O
2016;XPER.O
2015;TSLX.K
2016;TSLX.K
2010;NBHC.K
2011;NBHC.K
2012;NBHC.K
2014;NBHC.K
2015;NBHC.K
2014;LTRPA.O
2015;LTRPA.O
1999;SUP
2000;SUP
2001;SUP
2004;SUP
2005;SUP
2006;SUP
2004;RFIL.O
2005;RFIL.O
2006;RFIL.O
2012;RFIL.O
2013;RFIL.O
2013;OBNK.O
2015;TCPC.O
2015;JCAP.K
2016;JCAP.K
2015;EQGP.K
2015;NMFC.K
2002;CHFN.O
2003;CHFN.O
2009;CHFN.O
2010;CHFN.O
2014;SNR
2003;CNOB.O
2008;CNOB.O
2009;CNOB.O
2014;CNOB.O
2015;CNOB.O
2013;CVSI.PK
2015;CVSI.PK
2014;RMR.O
2015;RMR.O
1998;IO
1999;IO
2000;IO
2001;IO
2002;IO
2003;IO
2004;IO
2005;IO
2006;IO
2007;IO
2008;IO
2010;IO
2015;IO
2002;LOCO.O
2003;LOCO.O
2004;LOCO.O
2013;LOCO.O
2016;LOCO.O
1999;NWLI.O
2000;NWLI.O
2001;NWLI.O
2007;NWLI.O
2013;NWLI.O
2014;HTGM.O
2015;HTGM.O
2013;NXRT.K
2014;NXRT.K
2015;NXRT.K
2016;NXRT.K
2013;MRNS.O
2015;MRNS.O
2004;ELOX.O
2005;ELOX.O
2012;ELOX.O
2014;NRE
2007;PNNT.O
2008;PNNT.O
2014;PNNT.O
2006;FNJN.O
2007;FNJN.O
2008;FNJN.O
2009;FNJN.O
2010;FNJN.O
2011;FNJN.O
2012;FNJN.O
2013;FNJN.O
2009;AMEH.O
2014;AMEH.O
2014;CNXM.K
2016;SYBX.O
2014;MCC
2005;BKCC.O
2006;BKCC.O
2007;BKCC.O
2008;BKCC.O
2010;BKCC.O
2011;BKCC.O
2015;BKCC.O
2016;BKCC.O
2014;USDP.K
1999;QCRH.O
2004;QCRH.O
2005;QCRH.O
2006;QCRH.O
2007;QCRH.O
2008;QCRH.O
2009;QCRH.O
1999;CASI.O
2000;CASI.O
2001;CASI.O
2003;CASI.O
2004;CASI.O
2006;CASI.O
2011;CBIO.O
2013;CBIO.O
2014;CBIO.O
2003;GOOD.O
2004;GOOD.O
2005;GOOD.O
2006;GOOD.O
2007;GOOD.O
2008;GOOD.O
2009;GOOD.O
2010;GOOD.O
2011;GOOD.O
2015;GOOD.O
1999;XOMA.O
2000;XOMA.O
2001;XOMA.O
2002;XOMA.O
2003;XOMA.O
2006;XOMA.O
2008;XOMA.O
2010;XOMA.O
2012;XOMA.O
2014;XOMA.O
2015;XOMA.O
2015;INNT.O
2013;NYRT.K
2015;NYRT.K
2013;PBFX.K
2014;PBFX.K
2015;PBFX.K
2016;PBFX.K
1998;LFVN.O
2004;LFVN.O
2006;LFVN.O
2011;LFVN.O
2014;LFVN.O
2015;LFVN.O
2005;LONE.O
2008;LONE.O
2010;LONE.O
2012;LONE.O
2013;LONE.O
2015;LONE.O
2016;LONE.O
2009;BRG
2012;BRG
2013;BRG
2015;BRG
2016;BRG
2014;GMRE.K
2001;BBW
2002;BBW
2003;BBW
2005;BBW
2006;BBW
2007;BBW
2008;BBW
2010;BBW
2011;BBW
2012;BBW
2013;CVEO.K
2015;CVEO.K
2016;CVEO.K
2015;FDUS.O
2010;RM
2011;RM
2012;RM
2013;RM
2014;RM
2015;RM
2016;RM
1998;LRAD.O
2004;LRAD.O
2005;LRAD.O
2006;LRAD.O
2007;LRAD.O
2009;LRAD.O
2010;LRAD.O
1998;MER_pk
1999;MER_pk
2000;MER_pk
2001;MER_pk
2002;MER_pk
2003;MER_pk
2004;MER_pk
2009;MER_pk
2010;MER_pk
2011;MER_pk
2012;MER_pk
2014;MER_pk
2015;MER_pk
2016;MER_pk
1998;SFE
1999;SFE
2000;SFE
2002;SFE
2003;SFE
2004;SFE
2005;SFE
2006;SFE
2007;SFE
2008;SFE
2010;SFE
2012;SFE
2014;GPP.O
2015;GPP.O
2014;CPTA.O
1998;BH
1999;BH
2000;BH
2001;BH
2002;BH
2003;BH
2007;BH
2008;BH
2009;BH
2011;BH
2015;BH
2015;MRCC.O
2010;SPLP.K
2011;SPLP.K
2012;SPLP.K
2013;SPLP.K
2014;SPLP.K
2015;SPLP.K
2016;SPLP.K
2002;FENC.O
2003;FENC.O
2005;FENC.O
2006;FENC.O
2013;LMRK.O
2014;LMRK.O
2015;LMRK.O
2016;LMRK.O
2011;TCRD.O
2015;TCRD.O
2014;RESN.O
2010;SHSP.O
2012;SHSP.O
2013;SHSP.O
2015;SHSP.O
2000;EVI
2002;EVI
2004;EVI
2005;EVI
2006;EVI
2014;EVI
2015;EVI
2014;CCR
2015;CCR
2010;ONVO.O
2000;DDE
2001;DDE
2002;DDE
2007;DDE
2008;DDE
2014;AJX
2015;AJX
2016;AJX
1998;CTIC.O
2000;CTIC.O
2010;CTIC.O
2015;CTIC.O
2015;WHF.O
2016;WHF.O
2013;CERC.O
2006;HBCP.O
2007;HBCP.O
2008;HBCP.O
2010;HBCP.O
2011;HBCP.O
2012;HBCP.O
2012;SUNS.O
2005;INS
2007;INS
2008;INS
2010;INS
2011;INS
2014;INS
2006;MARK.O
2007;MARK.O
2008;MARK.O
2011;MVBF.O
2012;MVBF.O
2014;MVBF.O
2015;MVBF.O
2004;FSNN.O
2005;FSNN.O
2007;FSNN.O
2008;FSNN.O
2010;FSNN.O
2012;FSNN.O
2013;FSNN.O
2015;FSNN.O
2016;FSNN.O
2015;GARS.O
2016;GARS.O
2003;SQBG.O
2004;SQBG.O
2008;SQBG.O
2010;SQBG.O
2015;SQBG.O
2010;AR.TO
2013;AR.TO
2014;AR.TO
1998;NTIC.O
1999;NTIC.O
2000;NTIC.O
2001;NTIC.O
2003;NTIC.O
2008;NTIC.O
2012;NTIC.O
2013;NTIC.O
1999;DGICA.O
2000;DGICA.O
2002;DGICA.O
2003;DGICA.O
2006;DGICA.O
2007;DGICA.O
2008;DGICA.O
2010;DGICA.O
2015;DGICA.O
2003;MVC
2004;MVC
2007;MVC
2010;MVC
2011;MVC
2013;MVC
2016;MVC
2006;CHAP.K
2007;CHAP.K
2008;CHAP.K
2009;CHAP.K
2010;CHAP.K
2015;CHAP.K
1998;EDUC.O
1999;EDUC.O
2000;EDUC.O
2001;EDUC.O
2002;EDUC.O
2003;EDUC.O
2004;EDUC.O
2005;EDUC.O
2006;EDUC.O
2016;EDUC.O
2009;FTNW.K
1999;BRT
2000;BRT
2001;BRT
2002;BRT
2003;BRT
2004;BRT
2005;BRT
2006;BRT
2008;BRT
2009;BRT
2010;BRT
2011;BRT
2012;BRT
2013;BRT
2014;BRT
2015;BRT
2016;BRT
2014;JYNT.O
1999;VERU.O
2001;VERU.O
2002;VERU.O
2003;VERU.O
2004;VERU.O
2005;VERU.O
2007;VERU.O
2008;VERU.O
2009;VERU.O
2010;VERU.O
2011;VERU.O
2016;VERU.O
2007;LAKE.O
2008;LAKE.O
2009;LAKE.O
2010;LAKE.O
2011;LAKE.O
2012;LAKE.O
2013;LAKE.O
2014;LAKE.O
2015;LAKE.O
2013;NK.O
2014;NK.O
2002;PCG_pa
2003;PCG_pa
2004;PCG_pa
2007;PCG_pa
2014;PCG_pa
2015;PCG_pa
2012;ROX
2014;ROX
2015;ROX
2016;ROX
2011;MHH
2012;MHH
2016;MHH
2013;ORM
2015;ORM
2000;WPSL.SI
2001;WPSL.SI
2003;WPSL.SI
2004;WPSL.SI
2005;WPSL.SI
2006;WPSL.SI
2007;WPSL.SI
2010;WPSL.SI
2007;ELJ
2009;ELJ
2013;ELJ
2014;ELJ
2015;APEN.O
2016;APEN.O
2013;SRTS.O
2014;SRTS.O
2008;EZT
2009;EZT
2014;EZT
1998;CDOR.K
1999;CDOR.K
2000;CDOR.K
2001;CDOR.K
2002;CDOR.K
2003;CDOR.K
2006;CDOR.K
2007;CDOR.K
2008;CDOR.K
2009;CDOR.K
2010;CDOR.K
2011;CDOR.K
2012;CDOR.K
2013;CDOR.K
2014;CDOR.K
2015;CDOR.K
2000;FUNC.O
2001;FUNC.O
2002;FUNC.O
2004;FUNC.O
2009;FUNC.O
2010;FUNC.O
2013;FUNC.O
1999;TST.O
2000;TST.O
2001;TST.O
2002;TST.O
2003;TST.O
2004;TST.O
2006;TST.O
2007;TST.O
2009;TST.O
2013;TST.O
2000;SDI
2002;SDI
2003;SDI
2004;SDI
2006;SDI
2009;SDI
2010;SDI
2011;SDI
2012;SDI
2015;SDI
2016;SDI
2000;SBFG.O
2001;SBFG.O
2003;SBFG.O
2005;SBFG.O
2007;SBFG.O
2008;SBFG.O
2011;SBFG.O
2007;UCBA.O
2010;UCBA.O
2011;UCBA.O
2015;VSN.L
2009;LMST.O
2009;CNGO.PK
2010;CNGO.PK
2014;CNGO.PK
2015;CXI.TO
2006;EPS.TO
2009;EPS.TO
2010;EPS.TO
2016;EPS.TO
2014;CCZ
2015;CCZ
2016;CCZ
2011;4966.TWO
2012;4966.TWO
2016;PRTHU.O
2016;CNACU.O
2016;CANN.PK
2012;POTN.PK
2016;POTN.PK
2009;SEA.AX
2011;SEA.AX
2012;SEA.AX
2013;SEA.AX
2015;SEA.AX
2013;MCIG.PK
2015;GOPH.PK
2016;GRWG.PK
2010;HTL.V
2010;SNCR.PK
2011;SNCR.PK
2012;SNCR.PK
2015;SNCR.PK
2016;SNCR.PK
2007;CBIS.PK
2009;CBIS.PK
2011;CBIS.PK
2013;AGRIP.PK
2013;CBKPP.PK
2014;CBKPP.PK
1999;HEMA.PK
2000;HEMA.PK
2001;HEMA.PK
2006;HEMA.PK
2010;HEMA.PK
2006;DAPu.V
2007;DAPu.V
2008;DAPu.V
2010;DAPu.V
2011;VEND.PK
2002;EMIS.PK
2004;EMIS.PK
2008;EMIS.PK
2010;EMIS.PK
2003;GTBP.PK
2007;GTBP.PK
2015;AFGR.PK
2005;ZYXI.PK
2007;ZYXI.PK
2009;ZYXI.PK
2012;ZYXI.PK
1999;NWYF.PK
2000;NWYF.PK
2002;NWYF.PK
2003;NWYF.PK
2004;NWYF.PK
2009;SCBH.PK
2010;SCBH.PK
1999;FBAK.PK
2000;FBAK.PK
2003;FBAK.PK
2004;FBAK.PK
2005;FBAK.PK
2006;FBAK.PK
2000;DBMG.PK
2003;DBMG.PK
2004;DBMG.PK
2005;DBMG.PK
2006;DBMG.PK
2008;DBMG.PK
2010;DBMG.PK
2012;DBMG.PK
2016;DBMG.PK
2014;VABK.PK
2016;ENOB.PK
1999;ELLH.PK
2000;ELLH.PK
2001;ELLH.PK
2002;ELLH.PK
2003;ELLH.PK
2004;ELLH.PK
2005;ELLH.PK
2010;ELLH.PK
2011;ELLH.PK
2012;ELLH.PK
2013;ELLH.PK
2014;ELLH.PK
2015;ELLH.PK
2008;BAYK.PK
2012;BAYK.PK
2008;ASDN.PK
2009;ASDN.PK
2010;ASDN.PK
2016;ASDN.PK
1999;FRHC.PK
2000;FRHC.PK
2003;FRHC.PK
2004;FRHC.PK
2005;FRHC.PK
2006;FRHC.PK
2007;FRHC.PK
2009;FRHC.PK
2014;FRHC.PK
2016;FRHC.PK
1998;MCEM.PK
1999;MCEM.PK
2000;MCEM.PK
2001;MCEM.PK
2002;MCEM.PK
2007;MCEM.PK
2011;MCEM.PK
2012;MCEM.PK
2014;MCEM.PK
1998;SCOO.PK
1999;SCOO.PK
2000;SCOO.PK
2001;SCOO.PK
2002;SCOO.PK
2003;SCOO.PK
2004;SCOO.PK
2005;SCOO.PK
2006;SCOO.PK
2007;SCOO.PK
2008;SCOO.PK
2009;SCOO.PK
1998;FRMO.PK
1999;FRMO.PK
2009;FRMO.PK
2011;FRMO.PK
2015;FRMO.PK
1998;KCLI.PK
1999;KCLI.PK
2000;KCLI.PK
2001;KCLI.PK
2002;KCLI.PK
2003;KCLI.PK
2004;KCLI.PK
2005;KCLI.PK
2006;KCLI.PK
2008;KCLI.PK
2009;KCLI.PK
2010;KCLI.PK
2012;KCLI.PK
2013;KCLI.PK
1998;NASB.PK
2001;NASB.PK
2003;NASB.PK
2004;NASB.PK
2013;NASB.PK
2012;POWW.PK
2000;BFNC.PK
2005;BFNC.PK
2008;BFNC.PK
2009;BFNC.PK
2010;BFNC.PK
2011;BFNC.PK
2014;BFNC.PK
2010;BTOP.PK
2013;BTOP.PK
2014;BTOP.PK
2015;BTOP.PK
2010;900100.KQ
2011;900100.KQ
2012;900100.KQ
2015;900100.KQ
2016;900100.KQ
1998;MHGU.PK
1999;MHGU.PK
2001;MHGU.PK
2002;MHGU.PK
2005;MHGU.PK
2010;MHGU.PK
2015;MHGU.PK
2015;MJNE.PK
2008;IARE.PK
2009;IARE.PK
2010;IARE.PK
2011;IARE.PK
2012;IARE.PK
2013;IARE.PK
2014;IARE.PK
2015;IARE.PK
2016;IARE.PK
