ric,year,all,relevant,relevant5%
JVA.O,2001,0,0,0
JVA.O,2002,0,0,0
JVA.O,2003,0,0,0
JVA.O,2004,0,0,0
JVA.O,2005,0,0,0
JVA.O,2006,0,0,0
JVA.O,2007,1,1,0
JVA.O,2008,0,0,0
JVA.O,2009,1,1,1
JVA.O,2010,1,0,0
JVA.O,2011,0,0,0
JVA.O,2012,0,0,0
JVA.O,2013,0,0,0
JVA.O,2014,0,0,0
JVA.O,2015,0,0,0
JVA.O,2016,0,0,0
AETI.O,1998,0,0,0
AETI.O,1999,0,0,0
AETI.O,2000,0,0,0
AETI.O,2001,0,0,0
AETI.O,2002,1,1,0
AETI.O,2003,1,1,0
AETI.O,2004,0,0,0
AETI.O,2005,1,1,1
AETI.O,2006,1,1,1
AETI.O,2007,1,0,0
AETI.O,2008,1,0,0
AETI.O,2009,1,0,0
AETI.O,2010,1,0,0
AETI.O,2011,0,0,0
AETI.O,2012,0,0,0
AETI.O,2013,1,1,1
AETI.O,2014,0,0,0
AETI.O,2015,0,0,0
AETI.O,2016,0,0,0
DVCR.O,1998,1,0,0
DVCR.O,1999,0,0,0
DVCR.O,2000,1,1,1
DVCR.O,2001,1,1,1
DVCR.O,2002,1,1,1
DVCR.O,2003,1,1,1
DVCR.O,2004,1,1,0
DVCR.O,2005,1,0,0
DVCR.O,2006,1,1,0
DVCR.O,2007,1,0,0
DVCR.O,2008,1,0,0
DVCR.O,2009,1,0,0
DVCR.O,2010,1,0,0
DVCR.O,2011,1,0,0
DVCR.O,2012,1,1,1
DVCR.O,2013,1,1,0
DVCR.O,2014,0,0,0
DVCR.O,2015,1,0,0
DVCR.O,2016,1,0,0
WVVI.O,1998,1,0,0
WVVI.O,1999,1,0,0
WVVI.O,2000,0,0,0
WVVI.O,2001,1,1,0
WVVI.O,2002,1,1,1
WVVI.O,2003,0,0,0
WVVI.O,2004,0,0,0
WVVI.O,2005,0,0,0
WVVI.O,2006,0,0,0
WVVI.O,2007,0,0,0
WVVI.O,2008,0,0,0
WVVI.O,2009,1,1,1
WVVI.O,2010,0,0,0
WVVI.O,2011,1,0,0
WVVI.O,2012,1,1,1
WVVI.O,2013,0,0,0
WVVI.O,2014,0,0,0
WVVI.O,2015,1,0,0
WVVI.O,2016,0,0,0
PYT,1998,0,0,0
PYT,1999,0,0,0
PYT,2000,0,0,0
PYT,2001,0,0,0
PYT,2002,0,0,0
PYT,2003,0,0,0
PYT,2004,0,0,0
PYT,2005,0,0,0
PYT,2006,0,0,0
PYT,2007,0,0,0
PYT,2008,0,0,0
PYT,2009,0,0,0
PYT,2010,0,0,0
PYT,2011,0,0,0
PYT,2012,0,0,0
PYT,2013,0,0,0
PYT,2014,0,0,0
PYT,2015,0,0,0
PYT,2016,0,0,0
UAMY.K,1998,0,0,0
UAMY.K,1999,1,0,0
UAMY.K,2000,1,0,0
UAMY.K,2001,1,1,0
UAMY.K,2002,0,0,0
UAMY.K,2003,1,1,0
UAMY.K,2004,1,0,0
UAMY.K,2005,1,1,0
UAMY.K,2006,1,1,0
UAMY.K,2007,0,0,0
UAMY.K,2008,1,1,0
UAMY.K,2009,1,0,0
UAMY.K,2010,1,0,0
UAMY.K,2011,1,1,1
UAMY.K,2012,1,0,0
UAMY.K,2013,0,0,0
UAMY.K,2014,0,0,0
UAMY.K,2015,0,0,0
UAMY.K,2016,0,0,0
JOB,1998,1,1,0
JOB,1999,1,1,0
JOB,2000,0,0,0
JOB,2001,0,0,0
JOB,2002,0,0,0
JOB,2003,1,0,0
JOB,2004,0,0,0
JOB,2005,0,0,0
JOB,2006,1,0,0
JOB,2007,0,0,0
JOB,2008,0,0,0
JOB,2009,1,0,0
JOB,2010,1,1,0
JOB,2011,0,0,0
JOB,2012,1,0,0
JOB,2013,0,0,0
JOB,2014,0,0,0
JOB,2015,0,0,0
JOB,2016,0,0,0
XSPA.O,1998,0,0,0
XSPA.O,1999,0,0,0
XSPA.O,2000,0,0,0
XSPA.O,2001,0,0,0
XSPA.O,2002,0,0,0
XSPA.O,2003,0,0,0
XSPA.O,2004,0,0,0
XSPA.O,2005,0,0,0
XSPA.O,2006,0,0,0
XSPA.O,2007,0,0,0
XSPA.O,2008,0,0,0
XSPA.O,2009,1,0,0
XSPA.O,2010,1,0,0
XSPA.O,2011,0,0,0
XSPA.O,2012,1,0,0
XSPA.O,2013,0,0,0
XSPA.O,2014,0,0,0
XSPA.O,2015,1,0,0
XSPA.O,2016,1,0,0
PNBK.O,1998,0,0,0
PNBK.O,1999,0,0,0
PNBK.O,2000,1,1,0
PNBK.O,2001,0,0,0
PNBK.O,2002,0,0,0
PNBK.O,2003,0,0,0
PNBK.O,2004,0,0,0
PNBK.O,2005,1,1,0
PNBK.O,2006,1,1,0
PNBK.O,2007,0,0,0
PNBK.O,2008,0,0,0
PNBK.O,2009,0,0,0
PNBK.O,2010,0,0,0
PNBK.O,2011,0,0,0
PNBK.O,2012,0,0,0
PNBK.O,2013,0,0,0
PNBK.O,2014,0,0,0
PNBK.O,2015,1,1,0
PNBK.O,2016,0,0,0
CLRO.O,1998,1,0,0
CLRO.O,1999,1,1,1
CLRO.O,2000,1,1,0
CLRO.O,2001,1,1,1
CLRO.O,2002,1,1,1
CLRO.O,2003,1,1,1
CLRO.O,2004,1,0,0
CLRO.O,2005,1,0,0
CLRO.O,2006,1,1,1
CLRO.O,2007,1,1,0
CLRO.O,2008,0,0,0
CLRO.O,2009,1,0,0
CLRO.O,2010,0,0,0
CLRO.O,2011,0,0,0
CLRO.O,2012,0,0,0
CLRO.O,2013,1,0,0
CLRO.O,2014,1,0,0
CLRO.O,2015,0,0,0
CLRO.O,2016,0,0,0
MOC,1998,1,0,0
MOC,1999,1,1,0
MOC,2000,0,0,0
MOC,2001,0,0,0
MOC,2002,0,0,0
MOC,2003,0,0,0
MOC,2004,1,1,0
MOC,2005,0,0,0
MOC,2006,0,0,0
MOC,2007,0,0,0
MOC,2008,0,0,0
MOC,2009,0,0,0
MOC,2010,0,0,0
MOC,2011,0,0,0
MOC,2012,1,0,0
MOC,2013,0,0,0
MOC,2014,0,0,0
MOC,2015,0,0,0
MOC,2016,1,0,0
SBOT.O,1998,0,0,0
SBOT.O,1999,0,0,0
SBOT.O,2000,0,0,0
SBOT.O,2001,0,0,0
SBOT.O,2002,0,0,0
SBOT.O,2003,0,0,0
SBOT.O,2004,0,0,0
SBOT.O,2005,0,0,0
SBOT.O,2006,0,0,0
SBOT.O,2007,0,0,0
SBOT.O,2008,0,0,0
SBOT.O,2009,0,0,0
SBOT.O,2010,1,1,1
SBOT.O,2011,0,0,0
SBOT.O,2012,1,1,0
SBOT.O,2013,0,0,0
SBOT.O,2014,0,0,0
SBOT.O,2015,0,0,0
SBOT.O,2016,0,0,0
RMPL_p.K,1998,0,0,0
RMPL_p.K,1999,0,0,0
RMPL_p.K,2000,0,0,0
RMPL_p.K,2001,0,0,0
RMPL_p.K,2002,0,0,0
RMPL_p.K,2003,0,0,0
RMPL_p.K,2004,0,0,0
RMPL_p.K,2005,0,0,0
RMPL_p.K,2006,0,0,0
RMPL_p.K,2007,0,0,0
RMPL_p.K,2008,0,0,0
RMPL_p.K,2009,0,0,0
RMPL_p.K,2010,0,0,0
RMPL_p.K,2011,0,0,0
RMPL_p.K,2012,0,0,0
RMPL_p.K,2013,0,0,0
RMPL_p.K,2014,0,0,0
RMPL_p.K,2015,0,0,0
RMPL_p.K,2016,0,0,0
RVP,1998,0,0,0
RVP,1999,1,1,0
RVP,2000,1,1,0
RVP,2001,0,0,0
RVP,2002,0,0,0
RVP,2003,0,0,0
RVP,2004,1,0,0
RVP,2005,0,0,0
RVP,2006,0,0,0
RVP,2007,1,1,0
RVP,2008,1,1,0
RVP,2009,0,0,0
RVP,2010,0,0,0
RVP,2011,1,0,0
RVP,2012,0,0,0
RVP,2013,0,0,0
RVP,2014,0,0,0
RVP,2015,1,0,0
RVP,2016,0,0,0
SGRP.O,1998,0,0,0
SGRP.O,1999,0,0,0
SGRP.O,2000,0,0,0
SGRP.O,2001,0,0,0
SGRP.O,2002,0,0,0
SGRP.O,2003,0,0,0
SGRP.O,2004,0,0,0
SGRP.O,2005,0,0,0
SGRP.O,2006,0,0,0
SGRP.O,2007,0,0,0
SGRP.O,2008,0,0,0
SGRP.O,2009,0,0,0
SGRP.O,2010,0,0,0
SGRP.O,2011,0,0,0
SGRP.O,2012,0,0,0
SGRP.O,2013,0,0,0
SGRP.O,2014,0,0,0
SGRP.O,2015,0,0,0
SGRP.O,2016,0,0,0
BKYI.O,1998,0,0,0
BKYI.O,1999,0,0,0
BKYI.O,2000,0,0,0
BKYI.O,2001,0,0,0
BKYI.O,2002,1,0,0
BKYI.O,2003,1,1,1
BKYI.O,2004,1,1,1
BKYI.O,2005,0,0,0
BKYI.O,2006,1,1,0
BKYI.O,2007,0,0,0
BKYI.O,2008,1,1,0
BKYI.O,2009,0,0,0
BKYI.O,2010,0,0,0
BKYI.O,2011,0,0,0
BKYI.O,2012,0,0,0
BKYI.O,2013,0,0,0
BKYI.O,2014,0,0,0
BKYI.O,2015,1,0,0
BKYI.O,2016,0,0,0
ACY,1998,1,1,0
ACY,1999,1,1,0
ACY,2000,1,1,0
ACY,2001,0,0,0
ACY,2002,1,1,0
ACY,2003,0,0,0
ACY,2004,0,0,0
ACY,2005,0,0,0
ACY,2006,1,1,1
ACY,2007,0,0,0
ACY,2008,1,0,0
ACY,2009,0,0,0
ACY,2010,0,0,0
ACY,2011,0,0,0
ACY,2012,0,0,0
ACY,2013,1,1,1
ACY,2014,1,0,0
ACY,2015,0,0,0
ACY,2016,0,0,0
TAYD.O,1998,0,0,0
TAYD.O,1999,0,0,0
TAYD.O,2000,0,0,0
TAYD.O,2001,1,0,0
TAYD.O,2002,1,1,0
TAYD.O,2003,1,0,0
TAYD.O,2004,0,0,0
TAYD.O,2005,0,0,0
TAYD.O,2006,0,0,0
TAYD.O,2007,0,0,0
TAYD.O,2008,0,0,0
TAYD.O,2009,0,0,0
TAYD.O,2010,0,0,0
TAYD.O,2011,0,0,0
TAYD.O,2012,0,0,0
TAYD.O,2013,0,0,0
TAYD.O,2014,0,0,0
TAYD.O,2015,1,0,0
TAYD.O,2016,0,0,0
RHE,1998,0,0,0
RHE,1999,0,0,0
RHE,2000,0,0,0
RHE,2001,0,0,0
RHE,2002,0,0,0
RHE,2003,0,0,0
RHE,2004,1,1,1
RHE,2005,0,0,0
RHE,2006,1,1,1
RHE,2007,0,0,0
RHE,2008,1,1,0
RHE,2009,1,0,0
RHE,2010,1,0,0
RHE,2011,1,1,0
RHE,2012,1,1,1
RHE,2013,1,1,0
RHE,2014,1,1,1
RHE,2015,1,0,0
RHE,2016,0,0,0
PBBI.O,1998,0,0,0
PBBI.O,1999,0,0,0
PBBI.O,2000,0,0,0
PBBI.O,2001,0,0,0
PBBI.O,2002,0,0,0
PBBI.O,2003,1,1,1
PBBI.O,2004,0,0,0
PBBI.O,2005,0,0,0
PBBI.O,2006,0,0,0
PBBI.O,2007,1,0,0
PBBI.O,2008,0,0,0
PBBI.O,2009,0,0,0
PBBI.O,2010,0,0,0
PBBI.O,2011,1,1,0
PBBI.O,2012,0,0,0
PBBI.O,2013,0,0,0
PBBI.O,2014,0,0,0
PBBI.O,2015,0,0,0
PBBI.O,2016,0,0,0
HUSA.K,1998,0,0,0
HUSA.K,1999,0,0,0
HUSA.K,2000,0,0,0
HUSA.K,2001,1,1,0
HUSA.K,2002,0,0,0
HUSA.K,2003,0,0,0
HUSA.K,2004,1,0,0
HUSA.K,2005,1,1,0
HUSA.K,2006,0,0,0
HUSA.K,2007,1,1,1
HUSA.K,2008,0,0,0
HUSA.K,2009,0,0,0
HUSA.K,2010,0,0,0
HUSA.K,2011,0,0,0
HUSA.K,2012,0,0,0
HUSA.K,2013,0,0,0
HUSA.K,2014,0,0,0
HUSA.K,2015,0,0,0
HUSA.K,2016,0,0,0
LEU,1998,0,0,0
LEU,1999,0,0,0
LEU,2000,0,0,0
LEU,2001,1,0,0
LEU,2002,1,1,1
LEU,2003,1,1,1
LEU,2004,0,0,0
LEU,2005,0,0,0
LEU,2006,0,0,0
LEU,2007,0,0,0
LEU,2008,0,0,0
LEU,2009,1,0,0
LEU,2010,1,0,0
LEU,2011,1,1,1
LEU,2012,1,0,0
LEU,2013,0,0,0
LEU,2014,1,0,0
LEU,2015,0,0,0
LEU,2016,0,0,0
SVT,1998,0,0,0
SVT,1999,0,0,0
SVT,2000,0,0,0
SVT,2001,0,0,0
SVT,2002,0,0,0
SVT,2003,0,0,0
SVT,2004,0,0,0
SVT,2005,1,0,0
SVT,2006,0,0,0
SVT,2007,0,0,0
SVT,2008,0,0,0
SVT,2009,0,0,0
SVT,2010,0,0,0
SVT,2011,1,0,0
SVT,2012,0,0,0
SVT,2013,0,0,0
SVT,2014,0,0,0
SVT,2015,0,0,0
SVT,2016,1,0,0
TGEN.O,1998,0,0,0
TGEN.O,1999,0,0,0
TGEN.O,2000,0,0,0
TGEN.O,2001,0,0,0
TGEN.O,2002,0,0,0
TGEN.O,2003,0,0,0
TGEN.O,2004,0,0,0
TGEN.O,2005,0,0,0
TGEN.O,2006,0,0,0
TGEN.O,2007,0,0,0
TGEN.O,2008,0,0,0
TGEN.O,2009,0,0,0
TGEN.O,2010,0,0,0
TGEN.O,2011,0,0,0
TGEN.O,2012,0,0,0
TGEN.O,2013,1,0,0
TGEN.O,2014,0,0,0
TGEN.O,2015,0,0,0
TGEN.O,2016,0,0,0
SDPI.K,1998,0,0,0
SDPI.K,1999,0,0,0
SDPI.K,2000,0,0,0
SDPI.K,2001,0,0,0
SDPI.K,2002,0,0,0
SDPI.K,2003,0,0,0
SDPI.K,2004,0,0,0
SDPI.K,2005,0,0,0
SDPI.K,2006,0,0,0
SDPI.K,2007,0,0,0
SDPI.K,2008,0,0,0
SDPI.K,2009,0,0,0
SDPI.K,2010,0,0,0
SDPI.K,2011,0,0,0
SDPI.K,2012,1,0,0
SDPI.K,2013,1,0,0
SDPI.K,2014,0,0,0
SDPI.K,2015,1,0,0
SDPI.K,2016,0,0,0
PPIH.O,1998,1,0,0
PPIH.O,1999,0,0,0
PPIH.O,2000,1,0,0
PPIH.O,2001,0,0,0
PPIH.O,2002,1,1,0
PPIH.O,2003,0,0,0
PPIH.O,2004,1,1,1
PPIH.O,2005,1,1,1
PPIH.O,2006,1,0,0
PPIH.O,2007,0,0,0
PPIH.O,2008,0,0,0
PPIH.O,2009,1,0,0
PPIH.O,2010,1,1,0
PPIH.O,2011,1,0,0
PPIH.O,2012,1,1,0
PPIH.O,2013,0,0,0
PPIH.O,2014,1,1,1
PPIH.O,2015,1,0,0
PPIH.O,2016,1,1,1
MKGI.O,1998,0,0,0
MKGI.O,1999,0,0,0
MKGI.O,2000,0,0,0
MKGI.O,2001,0,0,0
MKGI.O,2002,0,0,0
MKGI.O,2003,0,0,0
MKGI.O,2004,0,0,0
MKGI.O,2005,1,1,1
MKGI.O,2006,0,0,0
MKGI.O,2007,1,1,1
MKGI.O,2008,0,0,0
MKGI.O,2009,1,1,0
MKGI.O,2010,0,0,0
MKGI.O,2011,1,0,0
MKGI.O,2012,0,0,0
MKGI.O,2013,1,1,0
MKGI.O,2014,1,1,1
MKGI.O,2015,0,0,0
MKGI.O,2016,0,0,0
SPEX.O,1998,0,0,0
SPEX.O,1999,0,0,0
SPEX.O,2000,0,0,0
SPEX.O,2001,0,0,0
SPEX.O,2002,1,1,0
SPEX.O,2003,1,1,0
SPEX.O,2004,1,1,0
SPEX.O,2005,1,0,0
SPEX.O,2006,1,1,1
SPEX.O,2007,0,0,0
SPEX.O,2008,1,0,0
SPEX.O,2009,0,0,0
SPEX.O,2010,0,0,0
SPEX.O,2011,1,1,1
SPEX.O,2012,1,1,0
SPEX.O,2013,1,1,0
SPEX.O,2014,0,0,0
SPEX.O,2015,0,0,0
SPEX.O,2016,0,0,0
UG.O,1998,0,0,0
UG.O,1999,0,0,0
UG.O,2000,0,0,0
UG.O,2001,0,0,0
UG.O,2002,0,0,0
UG.O,2003,0,0,0
UG.O,2004,0,0,0
UG.O,2005,0,0,0
UG.O,2006,1,1,1
UG.O,2007,1,1,0
UG.O,2008,0,0,0
UG.O,2009,0,0,0
UG.O,2010,0,0,0
UG.O,2011,0,0,0
UG.O,2012,0,0,0
UG.O,2013,0,0,0
UG.O,2014,0,0,0
UG.O,2015,0,0,0
UG.O,2016,1,0,0
WTT,1998,1,1,1
WTT,1999,1,1,1
WTT,2000,0,0,0
WTT,2001,0,0,0
WTT,2002,1,0,0
WTT,2003,0,0,0
WTT,2004,0,0,0
WTT,2005,1,1,0
WTT,2006,0,0,0
WTT,2007,1,0,0
WTT,2008,1,1,0
WTT,2009,0,0,0
WTT,2010,1,1,1
WTT,2011,1,0,0
WTT,2012,0,0,0
WTT,2013,0,0,0
WTT,2014,0,0,0
WTT,2015,0,0,0
WTT,2016,0,0,0
EMMS.O,1998,0,0,0
EMMS.O,1999,0,0,0
EMMS.O,2000,1,0,0
EMMS.O,2001,1,0,0
EMMS.O,2002,1,0,0
EMMS.O,2003,1,0,0
EMMS.O,2004,1,1,0
EMMS.O,2005,1,1,0
EMMS.O,2006,1,1,1
EMMS.O,2007,1,1,1
EMMS.O,2008,1,1,1
EMMS.O,2009,1,0,0
EMMS.O,2010,1,0,0
EMMS.O,2011,1,0,0
EMMS.O,2012,0,0,0
EMMS.O,2013,0,0,0
EMMS.O,2014,0,0,0
EMMS.O,2015,0,0,0
EMMS.O,2016,0,0,0
XPL,1998,0,0,0
XPL,1999,0,0,0
XPL,2000,1,0,0
XPL,2001,1,1,0
XPL,2002,1,1,1
XPL,2003,0,0,0
XPL,2004,0,0,0
XPL,2005,0,0,0
XPL,2006,1,1,1
XPL,2007,1,1,1
XPL,2008,1,0,0
XPL,2009,0,0,0
XPL,2010,0,0,0
XPL,2011,0,0,0
XPL,2012,0,0,0
XPL,2013,0,0,0
XPL,2014,0,0,0
XPL,2015,0,0,0
XPL,2016,0,0,0
NTN,1998,1,1,1
NTN,1999,1,1,1
NTN,2000,0,0,0
NTN,2001,1,0,0
NTN,2002,1,0,0
NTN,2003,1,0,0
NTN,2004,1,1,1
NTN,2005,1,1,1
NTN,2006,1,1,0
NTN,2007,1,0,0
NTN,2008,1,0,0
NTN,2009,1,0,0
NTN,2010,0,0,0
NTN,2011,0,0,0
NTN,2012,0,0,0
NTN,2013,1,1,1
NTN,2014,0,0,0
NTN,2015,0,0,0
NTN,2016,0,0,0
TRT,1998,1,1,1
TRT,1999,1,1,1
TRT,2000,1,1,0
TRT,2001,1,1,0
TRT,2002,1,1,1
TRT,2003,1,1,0
TRT,2004,1,1,0
TRT,2005,1,0,0
TRT,2006,1,0,0
TRT,2007,1,0,0
TRT,2008,1,1,1
TRT,2009,1,1,1
TRT,2010,0,0,0
TRT,2011,1,0,0
TRT,2012,0,0,0
TRT,2013,0,0,0
TRT,2014,0,0,0
TRT,2015,0,0,0
TRT,2016,0,0,0
TRMT.O,1998,0,0,0
TRMT.O,1999,0,0,0
TRMT.O,2000,0,0,0
TRMT.O,2001,0,0,0
TRMT.O,2002,0,0,0
TRMT.O,2003,0,0,0
TRMT.O,2004,0,0,0
TRMT.O,2005,0,0,0
TRMT.O,2006,0,0,0
TRMT.O,2007,0,0,0
TRMT.O,2008,0,0,0
TRMT.O,2009,0,0,0
TRMT.O,2010,0,0,0
TRMT.O,2011,0,0,0
TRMT.O,2012,0,0,0
TRMT.O,2013,0,0,0
TRMT.O,2014,0,0,0
TRMT.O,2015,0,0,0
TRMT.O,2016,0,0,0
CVR,1998,1,1,0
CVR,1999,1,0,0
CVR,2000,0,0,0
CVR,2001,0,0,0
CVR,2002,0,0,0
CVR,2003,0,0,0
CVR,2004,0,0,0
CVR,2005,0,0,0
CVR,2006,1,0,0
CVR,2007,1,0,0
CVR,2008,0,0,0
CVR,2009,0,0,0
CVR,2010,1,0,0
CVR,2011,0,0,0
CVR,2012,0,0,0
CVR,2013,0,0,0
CVR,2014,0,0,0
CVR,2015,1,0,0
CVR,2016,0,0,0
ESES.O,1998,0,0,0
ESES.O,1999,0,0,0
ESES.O,2000,0,0,0
ESES.O,2001,0,0,0
ESES.O,2002,0,0,0
ESES.O,2003,0,0,0
ESES.O,2004,0,0,0
ESES.O,2005,0,0,0
ESES.O,2006,0,0,0
ESES.O,2007,0,0,0
ESES.O,2008,0,0,0
ESES.O,2009,0,0,0
ESES.O,2010,0,0,0
ESES.O,2011,0,0,0
ESES.O,2012,0,0,0
ESES.O,2013,1,0,0
ESES.O,2014,0,0,0
ESES.O,2015,1,0,0
ESES.O,2016,0,0,0
AHPI.O,1998,1,1,0
AHPI.O,1999,1,1,0
AHPI.O,2000,1,0,0
AHPI.O,2001,1,0,0
AHPI.O,2002,0,0,0
AHPI.O,2003,1,1,0
AHPI.O,2004,0,0,0
AHPI.O,2005,0,0,0
AHPI.O,2006,0,0,0
AHPI.O,2007,0,0,0
AHPI.O,2008,0,0,0
AHPI.O,2009,0,0,0
AHPI.O,2010,0,0,0
AHPI.O,2011,0,0,0
AHPI.O,2012,0,0,0
AHPI.O,2013,0,0,0
AHPI.O,2014,0,0,0
AHPI.O,2015,1,0,0
AHPI.O,2016,0,0,0
IHT,1998,0,0,0
IHT,1999,0,0,0
IHT,2000,1,1,1
IHT,2001,1,1,1
IHT,2002,0,0,0
IHT,2003,0,0,0
IHT,2004,1,0,0
IHT,2005,0,0,0
IHT,2006,0,0,0
IHT,2007,0,0,0
IHT,2008,1,1,0
IHT,2009,0,0,0
IHT,2010,0,0,0
IHT,2011,0,0,0
IHT,2012,0,0,0
IHT,2013,0,0,0
IHT,2014,1,0,0
IHT,2015,0,0,0
IHT,2016,1,0,0
PATI.O,1998,0,0,0
PATI.O,1999,0,0,0
PATI.O,2000,0,0,0
PATI.O,2001,0,0,0
PATI.O,2002,0,0,0
PATI.O,2003,0,0,0
PATI.O,2004,0,0,0
PATI.O,2005,0,0,0
PATI.O,2006,0,0,0
PATI.O,2007,0,0,0
PATI.O,2008,0,0,0
PATI.O,2009,0,0,0
PATI.O,2010,0,0,0
PATI.O,2011,0,0,0
PATI.O,2012,0,0,0
PATI.O,2013,0,0,0
PATI.O,2014,0,0,0
PATI.O,2015,0,0,0
PATI.O,2016,0,0,0
BCTF.O,1998,0,0,0
BCTF.O,1999,0,0,0
BCTF.O,2000,0,0,0
BCTF.O,2001,0,0,0
BCTF.O,2002,1,1,1
BCTF.O,2003,0,0,0
BCTF.O,2004,0,0,0
BCTF.O,2005,0,0,0
BCTF.O,2006,0,0,0
BCTF.O,2007,0,0,0
BCTF.O,2008,0,0,0
BCTF.O,2009,0,0,0
BCTF.O,2010,0,0,0
BCTF.O,2011,0,0,0
BCTF.O,2012,0,0,0
BCTF.O,2013,0,0,0
BCTF.O,2014,0,0,0
BCTF.O,2015,0,0,0
BCTF.O,2016,0,0,0
PRTO.O,1998,0,0,0
PRTO.O,1999,0,0,0
PRTO.O,2000,0,0,0
PRTO.O,2001,0,0,0
PRTO.O,2002,0,0,0
PRTO.O,2003,0,0,0
PRTO.O,2004,0,0,0
PRTO.O,2005,0,0,0
PRTO.O,2006,0,0,0
PRTO.O,2007,0,0,0
PRTO.O,2008,0,0,0
PRTO.O,2009,0,0,0
PRTO.O,2010,0,0,0
PRTO.O,2011,0,0,0
PRTO.O,2012,0,0,0
PRTO.O,2013,0,0,0
PRTO.O,2014,0,0,0
PRTO.O,2015,0,0,0
PRTO.O,2016,0,0,0
CZFC.O,1998,0,0,0
CZFC.O,1999,0,0,0
CZFC.O,2000,0,0,0
CZFC.O,2001,1,1,0
CZFC.O,2002,0,0,0
CZFC.O,2003,1,0,0
CZFC.O,2004,0,0,0
CZFC.O,2005,1,1,0
CZFC.O,2006,0,0,0
CZFC.O,2007,0,0,0
CZFC.O,2008,0,0,0
CZFC.O,2009,0,0,0
CZFC.O,2010,0,0,0
CZFC.O,2011,0,0,0
CZFC.O,2012,0,0,0
CZFC.O,2013,0,0,0
CZFC.O,2014,0,0,0
CZFC.O,2015,0,0,0
CZFC.O,2016,0,0,0
XGTI.O,1998,0,0,0
XGTI.O,1999,0,0,0
XGTI.O,2000,0,0,0
XGTI.O,2001,0,0,0
XGTI.O,2002,0,0,0
XGTI.O,2003,0,0,0
XGTI.O,2004,0,0,0
XGTI.O,2005,0,0,0
XGTI.O,2006,0,0,0
XGTI.O,2007,0,0,0
XGTI.O,2008,0,0,0
XGTI.O,2009,0,0,0
XGTI.O,2010,0,0,0
XGTI.O,2011,1,1,1
XGTI.O,2012,0,0,0
XGTI.O,2013,0,0,0
XGTI.O,2014,1,1,0
XGTI.O,2015,1,1,0
XGTI.O,2016,0,0,0
VXRT.O,1998,0,0,0
VXRT.O,1999,1,0,0
VXRT.O,2000,1,0,0
VXRT.O,2001,1,0,0
VXRT.O,2002,1,1,1
VXRT.O,2003,1,1,1
VXRT.O,2004,1,1,0
VXRT.O,2005,1,0,0
VXRT.O,2006,1,1,1
VXRT.O,2007,1,1,1
VXRT.O,2008,1,1,1
VXRT.O,2009,0,0,0
VXRT.O,2010,0,0,0
VXRT.O,2011,0,0,0
VXRT.O,2012,0,0,0
VXRT.O,2013,1,1,0
VXRT.O,2014,0,0,0
VXRT.O,2015,0,0,0
VXRT.O,2016,0,0,0
CNFR.O,1998,0,0,0
CNFR.O,1999,0,0,0
CNFR.O,2000,0,0,0
CNFR.O,2001,0,0,0
CNFR.O,2002,0,0,0
CNFR.O,2003,0,0,0
CNFR.O,2004,0,0,0
CNFR.O,2005,0,0,0
CNFR.O,2006,0,0,0
CNFR.O,2007,0,0,0
CNFR.O,2008,0,0,0
CNFR.O,2009,0,0,0
CNFR.O,2010,0,0,0
CNFR.O,2011,0,0,0
CNFR.O,2012,0,0,0
CNFR.O,2013,0,0,0
CNFR.O,2014,0,0,0
CNFR.O,2015,0,0,0
CNFR.O,2016,0,0,0
PZG,1998,0,0,0
PZG,1999,0,0,0
PZG,2000,0,0,0
PZG,2001,0,0,0
PZG,2002,0,0,0
PZG,2003,0,0,0
PZG,2004,0,0,0
PZG,2005,0,0,0
PZG,2006,0,0,0
PZG,2007,0,0,0
PZG,2008,0,0,0
PZG,2009,0,0,0
PZG,2010,0,0,0
PZG,2011,0,0,0
PZG,2012,0,0,0
PZG,2013,1,0,0
PZG,2014,0,0,0
PZG,2015,0,0,0
PZG,2016,0,0,0
MELR.O,1998,0,0,0
MELR.O,1999,0,0,0
MELR.O,2000,0,0,0
MELR.O,2001,0,0,0
MELR.O,2002,0,0,0
MELR.O,2003,0,0,0
MELR.O,2004,0,0,0
MELR.O,2005,0,0,0
MELR.O,2006,0,0,0
MELR.O,2007,0,0,0
MELR.O,2008,0,0,0
MELR.O,2009,0,0,0
MELR.O,2010,0,0,0
MELR.O,2011,0,0,0
MELR.O,2012,0,0,0
MELR.O,2013,0,0,0
MELR.O,2014,0,0,0
MELR.O,2015,0,0,0
MELR.O,2016,0,0,0
CYAN.O,1998,0,0,0
CYAN.O,1999,0,0,0
CYAN.O,2000,0,0,0
CYAN.O,2001,0,0,0
CYAN.O,2002,0,0,0
CYAN.O,2003,1,1,1
CYAN.O,2004,1,1,1
CYAN.O,2005,0,0,0
CYAN.O,2006,0,0,0
CYAN.O,2007,0,0,0
CYAN.O,2008,0,0,0
CYAN.O,2009,0,0,0
CYAN.O,2010,0,0,0
CYAN.O,2011,0,0,0
CYAN.O,2012,1,1,0
CYAN.O,2013,1,1,1
CYAN.O,2014,1,1,0
CYAN.O,2015,0,0,0
CYAN.O,2016,0,0,0
UBOH.O,1998,1,1,1
UBOH.O,1999,1,1,1
UBOH.O,2000,0,0,0
UBOH.O,2001,0,0,0
UBOH.O,2002,0,0,0
