year;ric
2015;STAR.K
2016;STAR.K
2015;CDMO.O
2016;CDMO.O
1998;NWIN.PK
2000;NWIN.PK
2001;NWIN.PK
2002;NWIN.PK
2003;NWIN.PK
2004;NWIN.PK
2005;NWIN.PK
2006;NWIN.PK
2009;NWIN.PK
2010;NWIN.PK
2011;NWIN.PK
2013;NWIN.PK
2014;NWIN.PK
2016;NWIN.PK
2015;EXPI.O
2016;EXPI.O
1998;TLGT.O
1999;TLGT.O
2000;TLGT.O
2001;TLGT.O
2002;TLGT.O
2005;TLGT.O
2016;TLGT.O
2013;FKYS.PK
2000;SGMO.O
2002;SGMO.O
2011;FMBM.PK
2012;FMBM.PK
1998;CYBE.O
2004;NBN.O
2006;NBN.O
2014;NBN.O
2014;HESM.K
2015;HESM.K
2016;HESM.K
2012;FSFG.O
2013;MSGN.K
2014;MSGN.K
2011;CSTR.O
2013;CSTR.O
2014;CSTR.O
2015;CSTR.O
2016;CSTR.O
1999;FCCY.O
2000;FCCY.O
2001;FCCY.O
2002;FCCY.O
2003;FCCY.O
2004;FCCY.O
2005;FCCY.O
2006;FCCY.O
2007;FCCY.O
2009;FCCY.O
2010;FCCY.O
2011;FCCY.O
2012;FCCY.O
2013;FCCY.O
2014;FCCY.O
2015;FCCY.O
2016;FCCY.O
2009;TXMD.O
2010;TXMD.O
2013;RTRX.O
2015;RTRX.O
2016;RTRX.O
2012;ANIP.O
1998;UTMD.O
1999;UTMD.O
2000;UTMD.O
2001;UTMD.O
2002;UTMD.O
2003;UTMD.O
2004;UTMD.O
2005;UTMD.O
2006;UTMD.O
2007;UTMD.O
2008;UTMD.O
2010;UTMD.O
2011;UTMD.O
2012;UTMD.O
2013;UTMD.O
2014;UTMD.O
2016;UTMD.O
1999;KOPN.O
2003;KOPN.O
2004;KOPN.O
2005;KOPN.O
2010;KOPN.O
2011;KOPN.O
2006;QNBC.PK
2009;QNBC.PK
2010;QNBC.PK
2011;QNBC.PK
2013;QNBC.PK
2016;QNBC.PK
2013;ECR
2014;ECR
1998;VALU.O
2003;VALU.O
2013;MDCO.O
2014;MDCO.O
2015;MDCO.O
2016;MDCO.O
1998;FCAP.O
1999;CPE
2009;CPE
2013;RBNC.O
2014;RBNC.O
1998;UPL.O
2002;UPL.O
2003;UPL.O
2005;UPL.O
2006;UPL.O
1998;PMBC.O
1999;PMBC.O
2000;PMBC.O
2001;PMBC.O
2002;PMBC.O
2003;PMBC.O
2005;PMBC.O
2006;PMBC.O
2007;PMBC.O
2008;PMBC.O
2009;PMBC.O
2010;PMBC.O
2011;PMBC.O
2012;PMBC.O
2014;PMBC.O
2015;PMBC.O
2016;PMBC.O
1998;SAL.O
1999;SAL.O
2001;SAL.O
2002;SAL.O
2003;SAL.O
2005;SAL.O
2007;SAL.O
2008;SAL.O
2009;SAL.O
2010;SAL.O
2011;SAL.O
2013;SAL.O
2014;SAL.O
1999;DNBF.O
2000;DNBF.O
2004;DNBF.O
2005;DNBF.O
2007;DNBF.O
2008;DNBF.O
2009;DNBF.O
2010;DNBF.O
2011;DNBF.O
2013;DNBF.O
2014;DNBF.O
2015;DNBF.O
2016;DNBF.O
2008;SRNE.O
2000;NEWT.O
2003;NEWT.O
2004;NEWT.O
2005;NEWT.O
2014;NEWT.O
2000;WTBA.O
2001;WTBA.O
2002;WTBA.O
2003;WTBA.O
2004;WTBA.O
2005;WTBA.O
2006;WTBA.O
2007;WTBA.O
2008;WTBA.O
2009;WTBA.O
2010;WTBA.O
2011;WTBA.O
2012;WTBA.O
2013;WTBA.O
2014;WTBA.O
2015;WTBA.O
2016;WTBA.O
2015;DGOC.L
2016;DGOC.L
2003;TCFC.O
2004;TCFC.O
2005;TCFC.O
2006;TCFC.O
2007;TCFC.O
2010;TCFC.O
2012;TCFC.O
2013;TCFC.O
2014;TCFC.O
2016;TCFC.O
2000;FR
2001;FR
2002;FR
2003;FR
2004;FR
2005;FR
2006;FR
2007;FR
2008;FR
2009;FR
2010;FR
2012;FR
2013;FR
2015;ARNA.O
2016;ARNA.O
2003;GBL
2004;GBL
2005;GBL
2013;GBL
2014;GBL
2000;PSB
2001;PSB
2002;PSB
2013;BCML.O
2014;BCML.O
2015;BCML.O
2016;BCML.O
2008;APPS.O
2012;APPS.O
2015;APPS.O
2016;APPS.O
2008;BCEI.K
2009;BCEI.K
2010;BCEI.K
2011;BCEI.K
2015;BCEI.K
1999;AUBN.O
2000;AUBN.O
2001;AUBN.O
2003;AUBN.O
2005;AUBN.O
2006;AUBN.O
2007;AUBN.O
2010;AUBN.O
2011;AUBN.O
2012;AUBN.O
2013;AUBN.O
2014;AUBN.O
2016;AUBN.O
1998;WLFC.O
1999;WLFC.O
2002;WLFC.O
2003;WLFC.O
2004;WLFC.O
2005;WLFC.O
2006;WLFC.O
2015;WLFC.O
2016;WLFC.O
1998;GFED.O
1999;GFED.O
2000;GFED.O
2001;GFED.O
2002;GFED.O
2003;GFED.O
2005;GFED.O
2007;GFED.O
2008;GFED.O
2011;GFED.O
2013;GFED.O
2014;GFED.O
2015;GFED.O
2016;GFED.O
2003;TRCB.O
2004;TRCB.O
2005;TRCB.O
2006;TRCB.O
2010;TRCB.O
2011;TRCB.O
2014;TRCB.O
2015;TRCB.O
2016;TRCB.O
2001;O
2002;O
2003;O
2008;O
2010;O
2011;O
2002;WRE
2003;WRE
2005;WRE
2006;WRE
2007;WRE
2008;WRE
2009;WRE
2010;WRE
2011;WRE
2012;WRE
1998;NHTC.O
2001;NHTC.O
2002;NHTC.O
2003;NHTC.O
2010;OVLY.O
2014;ADMS.O
2003;KRG
2004;KRG
2007;KRG
2008;KRG
2010;KRG
2011;KRG
2012;KRG
1998;HRTX.O
1999;HRTX.O
2001;HRTX.O
2002;HRTX.O
2005;FFNW.O
2006;FFNW.O
2007;FFNW.O
2008;FFNW.O
2009;FFNW.O
2014;FFNW.O
2015;FFNW.O
1998;DWCH.O
1999;DWCH.O
1998;PNRG.O
2002;PNRG.O
2005;PNRG.O
2006;PNRG.O
2008;PNRG.O
2014;NBLX.K
2013;BPRN.O
2014;BPRN.O
2015;BPRN.O
2016;BPRN.O
2004;OFLX.O
2007;OFLX.O
2012;FRBA.O
2013;FRBA.O
2014;FRBA.O
2015;FRBA.O
2016;FRBA.O
2002;PLBC.O
2000;SVBI.O
2001;SVBI.O
2002;SVBI.O
2003;SVBI.O
2004;SVBI.O
2005;SVBI.O
2006;SVBI.O
2007;SVBI.O
2008;SVBI.O
2010;SVBI.O
2011;SVBI.O
2012;SVBI.O
1999;SBBX.O
2000;SBBX.O
2001;SBBX.O
2002;SBBX.O
2003;SBBX.O
2005;SBBX.O
2007;SBBX.O
2008;SBBX.O
2009;SBBX.O
2010;SBBX.O
2012;SBBX.O
2013;SBBX.O
2014;SBBX.O
2015;SBBX.O
2016;SBBX.O
2005;IMMU.O
2010;IMMU.O
2011;IMMU.O
2008;ATEC.O
2009;ATEC.O
2014;ATEC.O
2015;ATEC.O
1998;MFIN.O
1999;MFIN.O
2000;MFIN.O
2004;MFIN.O
2005;MFIN.O
2012;MFIN.O
2015;MFIN.O
2014;WRD
2015;WRD
2002;CYTK.O
2009;BWFG.O
2010;BWFG.O
2012;BWFG.O
2013;BWFG.O
2015;BWFG.O
2016;BWFG.O
2003;PDM
2004;PDM
2005;PDM
2007;PDM
2008;PDM
2009;PDM
2010;PDM
2011;PDM
2012;PDM
2015;PDM
2016;PDM
2015;TLRA.K
2016;TLRA.K
2003;CATS.O
2008;CATS.O
2013;CATS.O
2001;GCBC.O
1999;LTRX.O
2000;LTRX.O
2002;LTRX.O
2003;LTRX.O
1998;TRC
1999;TRC
2000;TRC
2002;TRC
2003;TRC
2004;TRC
2007;TRC
1998;GAIA.O
2003;GAIA.O
2006;GAIA.O
2011;GAIA.O
2012;GAIA.O
2014;GAIA.O
2015;GAIA.O
2015;MCB
2016;MCB
2010;MPO
2011;MPO
2012;MPO
2002;UBFO.O
2005;PSBQ.PK
2006;PSBQ.PK
2007;PSBQ.PK
2008;PSBQ.PK
2009;PSBQ.PK
2010;PSBQ.PK
2011;PSBQ.PK
2012;PSBQ.PK
2013;PSBQ.PK
2002;TELL.O
2003;TELL.O
2004;TELL.O
2007;TELL.O
2008;TELL.O
2009;TELL.O
2010;TELL.O
2013;TELL.O
2015;TELL.O
2012;CBMG.O
2013;CBMG.O
2008;AMBC.O
1998;ANIK.O
1999;ANIK.O
2011;BLMT.O
2001;TACT.O
2006;SRCI.K
2008;SRCI.K
2009;SRCI.K
2000;RPT
2001;RPT
2002;RPT
2003;RPT
2004;RPT
2005;RPT
2007;RPT
2008;RPT
2009;RPT
2010;RPT
2011;RPT
2012;RPT
2016;APVO.O
2007;RWT
2012;RWT
1999;REX
2003;REX
2004;REX
2005;REX
2006;REX
2007;REX
2008;REX
2009;REX
2010;REX
2012;REX
2000;TRXC.K
2006;TRXC.K
2012;TRXC.K
2015;CDEV.O
2004;HK
2005;HK
2011;HK
2012;HK
2013;TERP.O
2016;TERP.O
1998;AKR
2000;AKR
2001;AKR
2002;AKR
2003;AKR
2004;AKR
2005;AKR
2006;AKR
2007;AKR
2008;AKR
2009;AKR
2010;AKR
2011;AKR
2014;AKR
2015;AKR
2000;DHIL.O
2002;DHIL.O
2004;DHIL.O
2005;DHIL.O
2001;EFR.TO
2005;EFR.TO
2007;EFR.TO
2011;EFR.TO
2014;EFR.TO
2010;PVBC.O
2013;PVBC.O
2014;PVBC.O
2015;PVBC.O
2016;PVBC.O
1999;IRIX.O
2000;IRIX.O
2009;IRIX.O
2010;IRIX.O
2013;BWB.O
2014;BWB.O
2015;BWB.O
2016;BWB.O
2001;CRK
2005;CRK
2006;CRK
2007;CRK
2012;CRK
2000;AXAS.O
2002;AXAS.O
2003;AXAS.O
2004;AXAS.O
2012;AXAS.O
2013;AXAS.O
2005;AYR
2006;AYR
2009;AYR
2006;EFSI.PK
2008;EFSI.PK
2010;EFSI.PK
2011;EFSI.PK
2013;EFSI.PK
2014;EFSI.PK
2016;EFSI.PK
2005;BERK.PK
2010;BERK.PK
2013;BERK.PK
2011;GPT
2012;GPT
2013;GPT
2014;GPT
2015;GPT
2004;ADMP.O
2003;LSBK.O
2005;LSBK.O
2006;LSBK.O
2007;LSBK.O
2008;LSBK.O
2010;LSBK.O
2013;LSBK.O
2006;WINA.O
2007;WINA.O
2001;RGCO.O
2002;RGCO.O
2003;RGCO.O
2004;RGCO.O
2005;RGCO.O
2010;PZN
2010;MBI
2011;MBI
2006;WSR
2007;WSR
2012;WSR
2013;WSR
2013;MBII.O
2004;AHT
2005;AHT
2006;AHT
2007;AHT
2008;AHT
2009;AHT
2010;AHT
2011;AHT
2015;EGY
2015;AINC.K
2016;AINC.K
2005;YORW.O
2009;RLJ
2010;RLJ
2011;RLJ
2012;RLJ
2012;REXR.K
2006;PFIE.O
2006;VBIV.O
2009;VBIV.O
2011;VBIV.O
1998;CFNB.PK
2004;CFNB.PK
2005;CFNB.PK
2008;CFNB.PK
2009;CFNB.PK
2012;CFNB.PK
2013;CFNB.PK
2001;KINS.O
2006;KINS.O
2007;KINS.O
2008;KINS.O
2005;AREX.O
2006;AREX.O
2013;AREX.O
2009;SFBC.O
2010;SFBC.O
2011;SFBC.O
2012;SFBC.O
2013;SFBC.O
2014;SFBC.O
2015;SFBC.O
2016;SFBC.O
2010;CXP
2011;CXP
2012;CXP
2008;TIER.K
2009;TIER.K
2010;TIER.K
2011;TIER.K
2012;TIER.K
2013;TIER.K
2014;TIER.K
2007;NECB.PK
1998;ARWR.O
2004;ARWR.O
2005;ARWR.O
2006;ARWR.O
2010;ARWR.O
2007;DRRX.O
2008;DRRX.O
2002;MSON.O
2003;MSON.O
2007;MSON.O
2008;MSON.O
2010;MSON.O
2015;FFIF.L
2001;USAT.O
2002;USAT.O
2010;USAT.O
2011;USAT.O
2000;PNW
2001;PNW
2002;PNW
2006;PNW
2007;PNW
2008;PNW
2009;PNW
2001;AGM
2002;AGM
2003;AGM
2004;AGM
2009;AGM
2005;SBOW.K
2006;SBOW.K
2013;MDLY.K
2016;MDLY.K
2009;SRC
2012;SRC
2014;CTSO.O
2015;CTSO.O
2016;CTSO.O
2013;PETX.O
2007;PRTK.O
2008;PRTK.O
2013;PRTK.O
2010;SLP.O
1998;IMMR.O
1999;IMMR.O
2002;IMMR.O
2006;IMMR.O
2007;IMMR.O
2011;IMMR.O
2012;IMMR.O
2005;MLVF.O
2013;MLVF.O
2014;MLVF.O
2011;OFED.O
2014;STOR.K
2000;PVAC.O
2008;PVAC.O
2009;PVAC.O
1998;SIEB.O
1999;SIEB.O
2003;SIEB.O
2004;SIEB.O
2005;SIEB.O
2006;SIEB.O
2007;SIEB.O
2014;PBIP.O
2015;PBIP.O
1999;ALX
2001;ALX
2002;ALX
2010;ALX
2011;ALX
2011;PCYG.O
2003;BKSC.O
2004;BKSC.O
2010;BKSC.O
2014;NLNK.O
2001;CDR
2002;CDR
2005;CDR
2006;CDR
2007;CDR
2008;CDR
2009;CDR
2010;CDR
2011;CDR
2012;CDR
2013;CDR
2016;CDXC.O
2010;STAG.K
2011;STAG.K
2012;STAG.K
2014;STAG.K
2015;STAG.K
2005;SSC.O
2006;SSC.O
2008;SSC.O
2012;SSC.O
2016;SSC.O
2001;PKBK.O
2002;PKBK.O
2003;PKBK.O
2004;PKBK.O
2005;PKBK.O
2006;PKBK.O
2007;PKBK.O
2008;PKBK.O
2009;PKBK.O
2010;PKBK.O
2011;PKBK.O
2012;PKBK.O
2013;PKBK.O
2014;PKBK.O
2015;PKBK.O
2016;PKBK.O
2011;VSTM.O
1998;EGP
1999;EGP
2004;EGP
2005;EGP
2007;EGP
2008;EGP
2013;ZGNX.O
2014;ZGNX.O
2004;VULC.PK
2010;VULC.PK
2011;VULC.PK
2012;VULC.PK
2015;VULC.PK
2016;VULC.PK
2004;ADVC.PK
2006;ADVC.PK
2000;NNN
2001;NNN
2002;NNN
2003;NNN
2004;NNN
2005;NNN
2006;NNN
2007;NNN
2008;NNN
2009;NNN
2010;NNN
2011;NNN
2012;NNN
2004;MPW
2006;MPW
2007;MPW
2008;MPW
2009;MPW
2010;MPW
2011;MPW
2011;GAIN.O
2012;GAIN.O
2003;GLAD.O
2004;GLAD.O
2014;LIVX.O
2014;NRP
2015;NRP
2005;URE.TO
2006;URE.TO
2007;URE.TO
2008;URE.TO
2012;URE.TO
1999;IWSY.PK
2004;IWSY.PK
2005;IWSY.PK
2013;DOC
2001;EPR
2003;EPR
2004;EPR
2007;EPR
2008;EPR
2009;EPR
2010;EPR
2011;EPR
2012;EPR
2000;MCF
2003;MCF
2004;MCF
2005;MCF
2006;MCF
2007;MCF
2016;MGEN.O
1998;IDRA.O
1999;IDRA.O
2000;IDRA.O
2001;IDRA.O
2004;TEUM.K
2013;TEUM.K
2010;VUZI.O
2011;VUZI.O
2013;ESQ.O
2014;ESQ.O
2015;ESQ.O
2016;ESQ.O
2007;POPE.O
2008;POPE.O
1998;OHI
1999;OHI
2001;OHI
2002;OHI
2003;OHI
2005;OHI
2001;LXP
2002;LXP
2003;LXP
2004;LXP
2005;LXP
2006;LXP
2007;LXP
2008;LXP
2009;LXP
2010;LXP
2011;LXP
2012;LXP
2013;LXP
2011;MAIN.K
2012;MAIN.K
2006;ESTE.K
2007;ESTE.K
2016;AKTS.O
2008;AGNC.O
2009;AGNC.O
2010;AGNC.O
2011;AGNC.O
2012;AGNC.O
2013;AGNC.O
2014;AGNC.O
2015;AGNC.O
2016;AGNC.O
2009;APLE.K
2010;APLE.K
2016;SRG
2005;CRDE.PK
1999;MFA
2001;MFA
2016;MFA
2000;EQC
2001;EQC
2005;EQC
2006;EQC
2007;EQC
2008;EQC
2009;EQC
2010;EQC
2011;EQC
2012;EQC
2013;EQC
2014;EQC
2008;MRTX.O
2000;HT
2001;HT
2002;HT
2003;HT
2004;HT
2005;HT
2006;HT
2007;HT
2008;HT
2009;HT
2010;HT
2011;HT
2012;HT
2003;UBA
2004;UBA
2012;UBA
2013;CTRE.O
2004;SHO
2005;SHO
2006;SHO
2007;SHO
2008;SHO
2009;SHO
2010;SHO
2011;SHO
2009;INN
2012;INN
2012;ITCI.O
2015;ROSE.O
2016;ROSE.O
1998;STRS.O
2003;STRS.O
2004;STRS.O
2006;STRS.O
2007;STRS.O
2010;STRS.O
1998;JOE
1999;JOE
2000;JOE
2001;JOE
2002;JOE
2003;JOE
2004;JOE
2005;JOE
2006;JOE
2016;GWRS.O
2004;UEC
2005;UEC
2006;UEC
2001;GDP
2002;GDP
2003;GDP
2005;GDP
2006;GDP
2007;GDP
2008;GDP
2003;ABEO.O
2004;ABEO.O
2008;ABEO.O
2013;HSM.TO
2002;LGND.O
2003;LGND.O
2004;LGND.O
2005;LGND.O
2006;LGND.O
2003;FSP
2004;FSP
2005;FSP
2006;FSP
2009;FSP
2010;FSP
2011;FSP
2008;CELH.O
2009;CIM
2010;CIM
2011;CIM
2016;MTEM.O
2011;REI
2008;SIGA.O
2010;SIGA.O
2011;SIGA.O
2000;LHO
2001;LHO
2002;LHO
2003;LHO
2005;LHO
2006;LHO
2008;LHO
2009;LHO
2009;HOFD.PK
2010;HOFD.PK
2016;HOFD.PK
2005;FOR
2007;FOR
2010;FOR
2011;FOR
2013;FOR
2014;FOR
2002;COOL.O
2016;COOL.O
1998;TPL
2000;TPL
2001;TPL
2003;TPL
2004;TPL
2007;TPL
2008;TPL
2009;TPL
2010;TPL
2011;TPL
2012;TPL
2013;TPL
2014;TPL
2016;TPL
2001;ADC
2002;ADC
2003;ADC
2008;ADC
2009;ADC
2010;ADC
2011;ADC
2004;ARQL.O
2005;ARQL.O
2015;DEA
2016;DEA
1998;GTY
2000;GTY
2010;GTY
2011;GTY
2012;GTY
2016;GTY
2002;GRIF.O
2003;GRIF.O
2009;GRIF.O
2010;GRIF.O
2011;GRIF.O
2012;GRIF.O
2014;GRIF.O
2005;DRH
2007;DRH
2008;DRH
2009;DRH
2010;DRH
2011;DRH
2012;DRH
2007;ADES.O
2008;ADES.O
2012;ADES.O
2001;LQMT.PK
2002;LQMT.PK
2003;LQMT.PK
2009;LQMT.PK
2010;LQMT.PK
2002;FREVS.PK
2003;FREVS.PK
2004;FREVS.PK
2007;FREVS.PK
2010;FREVS.PK
2011;FREVS.PK
2006;BBDC.K
2010;GTXI.O
2011;GTXI.O
2013;LLEX.K
2002;HMN
2006;KCAP.O
2007;KCAP.O
2008;KCAP.O
2012;KCAP.O
2013;KCAP.O
2003;CMTX.PK
2004;CMTX.PK
2015;CMTX.PK
2004;DMLP.O
2005;SVRA.O
2006;SVRA.O
2016;SVRA.O
2012;OPRX.O
2013;OPRX.O
2010;TRNO.K
2011;TRNO.K
2012;TRNO.K
2004;EYPT.O
2005;EYPT.O
2003;INFI.O
2004;INFI.O
2005;INFI.O
2008;INFI.O
1998;LORL.O
1999;LORL.O
2001;LORL.O
2002;LORL.O
2003;LORL.O
2004;LORL.O
2010;LORL.O
2011;LORL.O
1998;PICO.O
1999;PICO.O
2000;PICO.O
2001;PICO.O
2004;PICO.O
2005;PICO.O
2010;PICO.O
2011;PICO.O
2013;PICO.O
2014;PICO.O
2015;PICO.O
2016;PICO.O
1999;VHC
2001;VHC
2002;VHC
2006;VHC
2016;PHX
2000;LTC
2001;LTC
2003;LTC
2004;LTC
2014;YRIV.O
2004;NYMT.O
2005;NYMT.O
2002;FRPH.O
2003;FRPH.O
2008;FRPH.O
2013;FRPH.O
2014;FRPH.O
2003;CSWC.O
2004;CSWC.O
2005;CSWC.O
2011;CSWC.O
2007;CORR.K
2009;CORR.K
2010;CORR.K
2016;CCGN.PK
1998;DX
2000;DX
2001;DX
2002;DX
2009;GORO.K
2014;GORO.K
2014;EIGR.O
2015;EIGR.O
2003;GERN.O
2005;GERN.O
2000;MLP
2002;MLP
2003;MLP
2008;MLP
2010;MLP
2012;MLP
2014;MLP
2014;AKOM.PK
2015;AKOM.PK
2002;MNR
2004;MNR
2005;MNR
2006;MNR
2000;PDLI.O
2001;PDLI.O
2004;PDLI.O
2005;PDLI.O
2006;PDLI.O
2007;PDLI.O
1998;CTO
2009;CTO
2010;CTO
2011;CTO
2012;CTO
1998;CMO
2000;CMO
2001;CMO
2002;CMO
2003;CMO
2004;CMO
2006;CMO
2007;CMO
2008;CMO
2010;CMO
2011;CMO
2012;CMO
2014;CMO
1999;DS
2000;DS
2002;DS
2003;DS
2004;DS
2009;DS
2010;DS
2011;DS
2012;DS
2013;DS
2015;DS
2005;ACTG.O
2006;ACTG.O
2013;INVA.O
2005;AI
2006;AI
2007;AI
2008;AI
2010;AI
2013;AI
2014;AI
2015;AI
2016;AI
2004;SOHO.O
2005;SOHO.O
2005;PCOA.PK
2006;PCOA.PK
2001;PCYO.O
2007;PCYO.O
2014;PCYO.O
2010;NB.TO
2014;NB.TO
2015;FDM.AX
1999;CDZI.O
2000;CDZI.O
2014;AVXL.O
2010;COCP.O
2012;COCP.O
2013;COCP.O
2003;OLP
2004;OLP
2005;OLP
2007;OLP
2008;OLP
2009;OLP
2010;OLP
2011;OLP
2004;TPHS.K
2004;ABVC.PK
2015;MDGL.O
2012;SNMP.K
2015;NLY
2004;GALT.O
2005;GALT.O
2016;ACER.O
2013;AXIM.PK
2008;CYDY.PK
2009;CYDY.PK
2009;CNCN.PK
2010;CNCN.PK
2014;CNCN.PK
2015;CNCN.PK
2003;BSTC.O
2005;BSTC.O
2008;BSTC.O
2012;BSTC.O
2013;BSTC.O
1999;EPM
2000;EPM
2003;EPM
2004;CNBX.PK
2007;GGLT.PK
2012;GGLT.PK
2013;GGLT.PK
2015;BLCK.PK
2016;BLCK.PK
2001;WMIH.O
2002;WMIH.O
2003;WMIH.O
2015;WMIH.O
2016;WMIH.O
2015;CPTP.PK
1998;SWKH.PK
2011;PMT
2012;PMT
1998;HPPI.PK
2007;HPPI.PK
2008;HPPI.PK
2009;HPPI.PK
2016;SUND.PK
2001;CMCT.O
2002;CMCT.O
2003;CMCT.O
2004;CMCT.O
2006;CMCT.O
2012;CMCT.O
2013;CMCT.O
2014;CMCT.O
2015;CMCT.O
1999;RCAR.PK
2012;RCAR.PK
2012;EOPT.PK
2004;DCP
2005;DCP
2006;DCP
2007;DCP
2008;DCP
2009;DCP
2010;DCP
2011;DCP
2012;DCP
2013;DCP
2015;DCP
2016;DCP
2012;NRZ
2014;NRZ
2012;EQM
2013;EQM
2014;EQM
2015;EQM
2002;BXMT.K
2003;BXMT.K
2004;BXMT.K
2007;BXMT.K
2008;BXMT.K
2009;BXMT.K
2010;BXMT.K
2011;BXMT.K
2009;TWO
2016;TWO
2003;EEP
2015;EEP
2016;EEP
2005;HPT.O
2006;HPT.O
2008;HPT.O
2011;HPT.O
2010;GOV.O
2011;GOV.O
2011;CQP
2012;CQP
2011;SN
2015;SN
2007;TCP
2008;TCP
2011;TCP
2012;TCP
2015;TCP
2016;TCP
2013;IVR
2014;IVR
2015;IVR
2011;WGP
2012;WGP
2013;WGP
2014;WGP
2015;WGP
2011;MTGE.O
2006;HEP
2007;HEP
2008;HEP
2011;HEP
2011;SIR.O
2010;APTS.K
2013;APTS.K
2012;SMLP.K
2013;SMLP.K
2014;SMLP.K
2015;SMLP.K
2010;NYLDa.K
2011;NYLDa.K
2012;NYLDa.K
2013;NYLDa.K
2014;NYLDa.K
2015;NYLDa.K
2016;NYLDa.K
2012;VLP
2013;VLP
2014;VLP
2015;VLP
2011;AMID.K
2015;AMID.K
2016;AMID.K
2005;XAN
2012;XAN
2013;XAN
2014;XAN
2015;XAN
2016;XAN
2005;ANH
2006;ANH
2011;ANH
2012;ANH
2015;ANH
2003;UHT
2011;DKL
2012;DKL
2013;DKL
2011;EMES.K
2012;EMES.K
2014;EMES.K
2015;EMES.K
2013;CHMI.K
2014;CHMI.K
2010;SLRC.O
2011;SLRC.O
2011;LAND.O
2002;ATAX.O
2004;ATAX.O
2005;ATAX.O
2006;ATAX.O
2007;ATAX.O
2010;ATAX.O
2011;ATAX.O
2013;ATAX.O
2014;ATAX.O
2005;OXSQ.O
2006;OXSQ.O
2011;SLD
2015;SLD
2008;HRZN.O
2009;HRZN.O
2010;HRZN.O
2014;SAR
2015;SAR
2011;EMCI.O
2000;PWOD.O
2001;PWOD.O
2001;TCI
2002;TCI
2003;TCI
2004;TCI
2005;TCI
2006;TCI
2007;TCI
2008;TCI
2009;TCI
2010;TCI
2011;TCI
2012;TCI
2013;TCI
1998;NEN
2000;NEN
2005;NEN
2007;NEN
2009;NEN
2010;NEN
1999;ARL
2000;ARL
2001;ARL
2002;ARL
2003;ARL
2004;ARL
2005;ARL
2006;ARL
2007;ARL
2008;ARL
2009;ARL
2010;ARL
2011;ARL
2012;ARL
2013;ARL
2012;GOOGL.O
2013;GOOGL.O
2012;ANET.K
2015;ANET.K
2016;ANET.K
1998;AABA.O
1999;AABA.O
2003;AABA.O
2000;CHTR.O
2001;CHTR.O
2007;CHTR.O
1999;VFC
2000;VFC
2002;VFC
2003;VFC
2004;VFC
2013;VFC
2014;VFC
2015;VFC
1998;DXC
2003;DXC
2004;DXC
2005;DXC
2010;DXC
2011;DXC
2012;DXC
2014;DXC
2000;MNST.O
2001;MNST.O
2015;MNST.O
2001;SBAC.O
2002;SBAC.O
2003;SBAC.O
2007;SBAC.O
2008;SBAC.O
1998;EVRG.K
1999;EVRG.K
2000;EVRG.K
2001;EVRG.K
2002;EVRG.K
2003;EVRG.K
2005;MSCI.K
2006;MSCI.K
2012;MSCI.K
2013;MSCI.K
2002;EVHC.K
2003;EVHC.K
2006;EVHC.K
2007;EVHC.K
2008;EVHC.K
2016;EVHC.K
2002;TRMB.O
2003;TRMB.O
1999;AES
2000;AES
2001;AES
2002;AES
2004;AES
2005;AES
2006;AES
2007;AES
2008;AES
2009;AES
2010;AES
2011;AES
2012;AES
2014;AES
2015;AES
2016;AES
2001;ASH
2003;ASH
2004;ASH
2008;ASH
2009;ASH
2011;ASH
2012;ASH
2015;ASH
2006;OSK
2007;OSK
2010;OSK
2011;OSK
2003;PDCE.O
2004;PDCE.O
2005;PDCE.O
2006;PDCE.O
2007;PDCE.O
2008;PDCE.O
2009;PDCE.O
2010;PDCE.O
2011;PDCE.O
2012;PDCE.O
2013;PDCE.O
2001;SGMS.O
2002;SGMS.O
2003;SGMS.O
2006;SGMS.O
2007;SGMS.O
2008;SGMS.O
2011;SGMS.O
2012;SGMS.O
2003;ITT
2004;ITT
2005;ITT
2009;ITT
2010;ITT
2011;ITT
1998;FNB
2000;FNB
2001;FNB
2002;FNB
2003;FNB
2005;FNB
2012;TPH
2013;TPH
2004;OZK.O
2005;OZK.O
2013;OZK.O
2014;OZK.O
1998;BXS
1999;BXS
2001;BXS
2002;BXS
2003;BXS
2011;BXS
2012;BXS
2012;WAL
2015;TGE
2008;AMRX.K
2015;AMRX.K
2016;AMRX.K
2012;ZG.O
2013;HCLP.K
2015;HCLP.K
2016;HCLP.K
2006;ISBC.O
1999;IIN.O
2000;IIN.O
2001;IIN.O
2002;IIN.O
2003;IIN.O
2007;IIN.O
2008;IIN.O
2009;IIN.O
2012;IIN.O
2013;IIN.O
2014;IIN.O
2015;IIN.O
1998;CVBF.O
2004;PSEC.O
2005;PSEC.O
2011;PSEC.O
2001;BLFS.O
2013;SHLX.K
2014;SHLX.K
2015;SHLX.K
2016;SHLX.K
2012;PSXP.K
2013;PSXP.K
2014;PSXP.K
2015;PSXP.K
2015;HLI
2016;HLI
2001;NHI
2002;NHI
2003;NHI
2004;NHI
2005;NHI
2006;NHI
2007;NHI
2008;NHI
2010;NHI
2013;NEP
2014;NEP
2015;NEP
2016;NEP
2007;CCOI.O
2008;CCOI.O
2002;SKY
2003;SKY
2014;SKY
2002;HPR
2003;HPR
2006;XPER.O
2011;XPER.O
